x-axis,1,2,3,F1
second,Volt,Volt,Volt,Volt
-2.160000E-03,+2.476261556E+00,+2.315557955E+00,+2.323492421E+00,+125.452146E-03
-2.155000E-03,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-25.060550E-03
-2.150000E-03,+2.501387184E+00,+2.390934840E+00,+2.222989907E+00,-150.487796E-03
-2.145000E-03,+2.400884671E+00,+2.390934840E+00,+2.398869306E+00,-125.402346E-03
-2.140000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-2.135000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-2.130000E-03,+2.325507786E+00,+2.591939867E+00,+2.398869306E+00,-200.658694E-03
-2.125000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-2.120000E-03,+2.476261556E+00,+2.466311725E+00,+2.273241164E+00,-200.658694E-03
-2.115000E-03,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,-200.658694E-03
-2.110000E-03,+2.300382158E+00,+2.566814238E+00,+2.574748704E+00,-200.658694E-03
-2.105000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-75.231448E-03
-2.100000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-75.231448E-03
-2.095000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-200.658694E-03
-2.090000E-03,+2.300382158E+00,+2.416060468E+00,+2.398869306E+00,-175.573245E-03
-2.085000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-326.085940E-03
-2.080000E-03,+2.476261556E+00,+2.591939867E+00,+2.273241164E+00,-125.402346E-03
-2.075000E-03,+2.652140954E+00,+2.591939867E+00,+2.398869306E+00,-200.658694E-03
-2.070000E-03,+2.476261556E+00,+2.591939867E+00,+2.222989907E+00,-175.573245E-03
-2.065000E-03,+2.400884671E+00,+2.516562982E+00,+2.398869306E+00,-275.915041E-03
-2.060000E-03,+2.476261556E+00,+2.591939867E+00,+2.323492421E+00,-401.342288E-03
-2.055000E-03,+2.476261556E+00,+2.767819265E+00,+2.398869306E+00,-225.744143E-03
-2.050000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-401.342288E-03
-2.045000E-03,+2.476261556E+00,+2.591939867E+00,+2.273241164E+00,-200.658694E-03
-2.040000E-03,+2.476261556E+00,+2.717568008E+00,+2.398869306E+00,-275.915042E-03
-2.035000E-03,+2.652140954E+00,+2.591939867E+00,+2.222989908E+00,-376.256838E-03
-2.030000E-03,+2.476261556E+00,+2.617065495E+00,+2.398869306E+00,-401.342288E-03
-2.025000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-401.342288E-03
-2.020000E-03,+2.426010300E+00,+2.591939867E+00,+2.398869306E+00,-326.085940E-03
-2.015000E-03,+2.476261556E+00,+2.617065495E+00,+2.398869306E+00,-401.342288E-03
-2.010000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-401.342288E-03
-2.005000E-03,+2.400884671E+00,+2.516562982E+00,+2.398869306E+00,-200.658694E-03
-2.000000E-03,+2.476261556E+00,+2.667316752E+00,+2.398869306E+00,-200.658694E-03
-1.995000E-03,+2.476261556E+00,+2.591939867E+00,+2.549623076E+00,-225.744143E-03
-1.990000E-03,+2.476261556E+00,+2.591939867E+00,+2.423994934E+00,-376.256839E-03
-1.985000E-03,+2.476261556E+00,+2.717568008E+00,+2.398869306E+00,-326.085940E-03
-1.980000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-401.342288E-03
-1.975000E-03,+2.476261556E+00,+2.617065495E+00,+2.398869306E+00,-200.658694E-03
-1.970000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-376.256839E-03
-1.965000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-275.915041E-03
-1.960000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-275.915042E-03
-1.955000E-03,+2.476261556E+00,+2.767819265E+00,+2.398869306E+00,-225.744143E-03
-1.950000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-401.342288E-03
-1.945000E-03,+2.551638441E+00,+2.591939867E+00,+2.398869306E+00,-200.658694E-03
-1.940000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-326.085940E-03
-1.935000E-03,+2.476261556E+00,+2.591939867E+00,+2.373743677E+00,-401.342288E-03
-1.930000E-03,+2.300382158E+00,+2.767819265E+00,+2.222989907E+00,-351.171390E-03
-1.925000E-03,+2.476261556E+00,+2.591939867E+00,+2.273241164E+00,-326.085940E-03
-1.920000E-03,+2.551638441E+00,+2.591939867E+00,+2.273241164E+00,-326.085940E-03
-1.915000E-03,+2.476261556E+00,+2.591939867E+00,+2.574748704E+00,-200.658694E-03
-1.910000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-50.145998E-03
-1.905000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-401.342288E-03
-1.900000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-401.342288E-03
-1.895000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-401.342288E-03
-1.890000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-376.256839E-03
-1.885000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-75.231448E-03
-1.880000E-03,+2.476261556E+00,+2.667316752E+00,+2.398869306E+00,-200.658694E-03
-1.875000E-03,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,-175.573245E-03
-1.870000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-200.658694E-03
-1.865000E-03,+2.476261556E+00,+2.516562982E+00,+2.323492421E+00,-75.231448E-03
-1.860000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-75.231448E-03
-1.855000E-03,+2.451135928E+00,+2.566814238E+00,+2.398869306E+00,-200.658694E-03
-1.850000E-03,+2.476261556E+00,+2.416060468E+00,+2.197864279E+00,-200.658694E-03
-1.845000E-03,+2.476261556E+00,+2.390934840E+00,+2.524497448E+00,-75.231448E-03
-1.840000E-03,+2.426010300E+00,+2.591939867E+00,+2.474246191E+00,+24.900E-06
-1.835000E-03,+2.501387185E+00,+2.566814238E+00,+2.398869306E+00,+24.900E-06
-1.830000E-03,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,+24.900E-06
-1.825000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-75.231448E-03
-1.820000E-03,+2.476261556E+00,+2.516562981E+00,+2.273241164E+00,-125.402346E-03
-1.815000E-03,+2.451135928E+00,+2.390934840E+00,+2.373743677E+00,-25.060550E-03
-1.810000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.805000E-03,+2.400884671E+00,+2.390934840E+00,+2.323492421E+00,-200.658694E-03
-1.800000E-03,+2.601889698E+00,+2.516562981E+00,+2.273241164E+00,+24.900E-06
-1.795000E-03,+2.476261556E+00,+2.240181070E+00,+2.373743677E+00,-25.060550E-03
-1.790000E-03,+2.300382158E+00,+2.215055441E+00,+2.398869306E+00,+24.900E-06
-1.785000E-03,+2.476261556E+00,+2.390934840E+00,+2.197864279E+00,-125.402346E-03
-1.780000E-03,+2.400884671E+00,+2.516562981E+00,+2.197864279E+00,-200.658694E-03
-1.775000E-03,+2.300382158E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-1.770000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-1.765000E-03,+2.350633414E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-1.760000E-03,+2.350633415E+00,+2.390934840E+00,+2.398869306E+00,-125.402346E-03
-1.755000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-25.060550E-03
-1.750000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-175.573245E-03
-1.745000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-1.740000E-03,+2.476261556E+00,+2.390934840E+00,+2.273241164E+00,-200.658694E-03
-1.735000E-03,+2.451135928E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-1.730000E-03,+2.476261556E+00,+2.390934840E+00,+2.574748704E+00,+24.900E-06
-1.725000E-03,+2.476261556E+00,+2.265306698E+00,+2.398869306E+00,+50.195799E-03
-1.720000E-03,+2.350633415E+00,+2.315557955E+00,+2.398869306E+00,-125.402346E-03
-1.715000E-03,+2.501387185E+00,+2.215055442E+00,+2.398869306E+00,+175.623044E-03
-1.710000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+150.537595E-03
-1.705000E-03,+2.476261556E+00,+2.390934840E+00,+2.197864279E+00,+24.900E-06
-1.700000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+125.452146E-03
-1.695000E-03,+2.300382158E+00,+2.365809211E+00,+2.398869306E+00,+175.623044E-03
-1.690000E-03,+2.476261556E+00,+2.365809212E+00,+2.398869306E+00,+150.537595E-03
-1.685000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+50.195799E-03
-1.680000E-03,+2.350633415E+00,+2.390934840E+00,+2.398869306E+00,+125.452146E-03
-1.675000E-03,+2.451135928E+00,+2.390934840E+00,+2.222989908E+00,+25.110349E-03
-1.670000E-03,+2.652140955E+00,+2.215055441E+00,+2.373743678E+00,+200.708494E-03
-1.665000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+125.452146E-03
-1.660000E-03,+2.350633415E+00,+2.265306698E+00,+2.398869306E+00,+24.900E-06
-1.655000E-03,+2.476261556E+00,+2.365809211E+00,+2.398869306E+00,+175.623044E-03
-1.650000E-03,+2.476261556E+00,+2.390934840E+00,+2.373743678E+00,+150.537595E-03
-1.645000E-03,+2.476261556E+00,+2.340683583E+00,+2.273241164E+00,+50.195799E-03
-1.640000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.635000E-03,+2.476261556E+00,+2.215055442E+00,+2.373743677E+00,-200.658694E-03
-1.630000E-03,+2.476261556E+00,+2.365809212E+00,+2.398869306E+00,+24.900E-06
-1.625000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.620000E-03,+2.350633415E+00,+2.390934840E+00,+2.273241164E+00,-75.231448E-03
-1.615000E-03,+2.476261556E+00,+2.215055442E+00,+2.222989908E+00,+24.900E-06
-1.610000E-03,+2.300382158E+00,+2.390934840E+00,+2.373743678E+00,-200.658694E-03
-1.605000E-03,+2.476261556E+00,+2.189929813E+00,+2.398869306E+00,-75.231448E-03
-1.600000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-1.595000E-03,+2.275256529E+00,+2.416060468E+00,+2.222989908E+00,-25.060550E-03
-1.590000E-03,+2.476261556E+00,+2.390934840E+00,+2.222989907E+00,-175.573245E-03
-1.585000E-03,+2.476261556E+00,+2.516562982E+00,+2.323492421E+00,-200.658694E-03
-1.580000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+75.281248E-03
-1.575000E-03,+2.476261556E+00,+2.390934840E+00,+2.222989908E+00,-25.060550E-03
-1.570000E-03,+2.476261556E+00,+2.390934840E+00,+2.373743678E+00,-200.658694E-03
-1.565000E-03,+2.476261556E+00,+2.516562982E+00,+2.323492421E+00,-200.658694E-03
-1.560000E-03,+2.476261556E+00,+2.390934840E+00,+2.273241164E+00,-200.658694E-03
-1.555000E-03,+2.476261556E+00,+2.566814238E+00,+2.222989908E+00,-200.658694E-03
-1.550000E-03,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-25.060549E-03
-1.545000E-03,+2.476261556E+00,+2.516562982E+00,+2.398869306E+00,-200.658694E-03
-1.540000E-03,+2.476261556E+00,+2.516562981E+00,+2.398869306E+00,-75.231448E-03
-1.535000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.530000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.525000E-03,+2.350633414E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.520000E-03,+2.400884671E+00,+2.466311725E+00,+2.398869306E+00,+24.900E-06
-1.515000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-25.060550E-03
-1.510000E-03,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,+24.900E-06
-1.505000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-1.500000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-1.495000E-03,+2.451135928E+00,+2.390934840E+00,+2.222989908E+00,-200.658694E-03
-1.490000E-03,+2.476261556E+00,+2.390934840E+00,+2.373743678E+00,-200.658694E-03
-1.485000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-1.480000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-1.475000E-03,+2.300382158E+00,+2.416060468E+00,+2.398869306E+00,-175.573245E-03
-1.470000E-03,+2.300382158E+00,+2.416060468E+00,+2.373743678E+00,-200.658694E-03
-1.465000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-1.460000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-1.455000E-03,+2.476261556E+00,+2.416060468E+00,+2.222989908E+00,-200.658694E-03
-1.450000E-03,+2.476261556E+00,+2.416060468E+00,+2.373743678E+00,-200.658694E-03
-1.445000E-03,+2.476261556E+00,+2.516562982E+00,+2.398869306E+00,-200.658694E-03
-1.440000E-03,+2.476261556E+00,+2.390934840E+00,+2.474246191E+00,-125.402346E-03
-1.435000E-03,+2.451135928E+00,+2.566814238E+00,+2.398869306E+00,-25.060550E-03
-1.430000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-175.573245E-03
-1.425000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-125.402346E-03
-1.420000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-125.402346E-03
-1.415000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-200.658694E-03
-1.410000E-03,+2.476261556E+00,+2.566814238E+00,+2.222989907E+00,-200.658694E-03
-1.405000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,+24.900E-06
-1.400000E-03,+2.476261556E+00,+2.591939867E+00,+2.323492421E+00,-75.231448E-03
-1.395000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-25.060550E-03
-1.390000E-03,+2.476261556E+00,+2.566814238E+00,+2.574748704E+00,-25.060549E-03
-1.385000E-03,+2.350633414E+00,+2.591939867E+00,+2.197864279E+00,-200.658694E-03
-1.380000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,+24.900E-06
-1.375000E-03,+2.300382158E+00,+2.566814238E+00,+2.398869306E+00,-200.658694E-03
-1.370000E-03,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-200.658694E-03
-1.365000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-125.402346E-03
-1.360000E-03,+2.476261556E+00,+2.390934840E+00,+2.323492421E+00,-200.658694E-03
-1.355000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-175.573245E-03
-1.350000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-175.573245E-03
-1.345000E-03,+2.476261556E+00,+2.516562982E+00,+2.398869306E+00,-326.085940E-03
-1.340000E-03,+2.400884671E+00,+2.591939867E+00,+2.398869306E+00,-75.231448E-03
-1.335000E-03,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-175.573245E-03
-1.330000E-03,+2.300382158E+00,+2.416060468E+00,+2.398869306E+00,-175.573245E-03
-1.325000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-1.320000E-03,+2.551638441E+00,+2.466311725E+00,+2.197864279E+00,-200.658694E-03
-1.315000E-03,+2.476261556E+00,+2.591939867E+00,+2.222989908E+00,-175.573245E-03
-1.310000E-03,+2.300382158E+00,+2.566814238E+00,+2.398869306E+00,-175.573245E-03
-1.305000E-03,+2.400884671E+00,+2.466311725E+00,+2.398869306E+00,-125.402346E-03
-1.300000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-200.658694E-03
-1.295000E-03,+2.300382158E+00,+2.566814238E+00,+2.398869306E+00,-200.658694E-03
-1.290000E-03,+2.300382158E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.285000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-125.402346E-03
-1.280000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-125.402346E-03
-1.275000E-03,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-175.573245E-03
-1.270000E-03,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,+24.900E-06
-1.265000E-03,+2.476261556E+00,+2.591939867E+00,+2.323492421E+00,-200.658694E-03
-1.260000E-03,+2.426010300E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-1.255000E-03,+2.476261556E+00,+2.416060468E+00,+2.222989908E+00,-200.658694E-03
-1.250000E-03,+2.476261556E+00,+2.591939867E+00,+2.373743678E+00,-25.060549E-03
-1.245000E-03,+2.350633414E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-1.240000E-03,+2.476261556E+00,+2.516562981E+00,+2.398869306E+00,-200.658694E-03
-1.235000E-03,+2.476261556E+00,+2.416060468E+00,+2.373743677E+00,-175.573245E-03
-1.230000E-03,+2.476261556E+00,+2.566814238E+00,+2.373743678E+00,-200.658694E-03
-1.225000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.220000E-03,+2.476261556E+00,+2.516562981E+00,+2.398869306E+00,+24.900E-06
-1.215000E-03,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-175.573245E-03
-1.210000E-03,+2.476261556E+00,+2.390934840E+00,+2.222989907E+00,-200.658694E-03
-1.205000E-03,+2.476261556E+00,+2.516562982E+00,+2.398869306E+00,-125.402346E-03
-1.200000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-125.402346E-03
-1.195000E-03,+2.476261556E+00,+2.566814238E+00,+2.222989908E+00,-175.573245E-03
-1.190000E-03,+2.476261556E+00,+2.566814238E+00,+2.222989907E+00,-175.573245E-03
-1.185000E-03,+2.476261556E+00,+2.516562982E+00,+2.323492421E+00,-200.658694E-03
-1.180000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-1.175000E-03,+2.652140954E+00,+2.591939867E+00,+2.398869306E+00,-25.060550E-03
-1.170000E-03,+2.476261556E+00,+2.390934840E+00,+2.423994934E+00,-175.573245E-03
-1.165000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-1.160000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-125.402346E-03
-1.155000E-03,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-25.060550E-03
-1.150000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-150.487796E-03
-1.145000E-03,+2.476261556E+00,+2.516562982E+00,+2.398869306E+00,-200.658694E-03
-1.140000E-03,+2.551638441E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.135000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-25.060550E-03
-1.130000E-03,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,-200.658694E-03
-1.125000E-03,+2.476261556E+00,+2.516562982E+00,+2.273241164E+00,-75.231448E-03
-1.120000E-03,+2.551638441E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-1.115000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-25.060550E-03
-1.110000E-03,+2.476261556E+00,+2.416060468E+00,+2.373743678E+00,-175.573245E-03
-1.105000E-03,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-125.402346E-03
-1.100000E-03,+2.601889698E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.095000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-175.573245E-03
-1.090000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-175.573245E-03
-1.085000E-03,+2.400884671E+00,+2.390934840E+00,+2.398869306E+00,-125.402346E-03
-1.080000E-03,+2.400884671E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.075000E-03,+2.476261556E+00,+2.390934840E+00,+2.373743677E+00,-200.658694E-03
-1.070000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.065000E-03,+2.551638441E+00,+2.466311725E+00,+2.398869306E+00,-75.231448E-03
-1.060000E-03,+2.476261556E+00,+2.390934840E+00,+2.273241164E+00,-200.658694E-03
-1.055000E-03,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,-175.573245E-03
-1.050000E-03,+2.476261556E+00,+2.390934840E+00,+2.222989907E+00,-200.658694E-03
-1.045000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.040000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-125.402346E-03
-1.035000E-03,+2.300382158E+00,+2.591939867E+00,+2.398869306E+00,-175.573245E-03
-1.030000E-03,+2.451135928E+00,+2.390934840E+00,+2.222989907E+00,-175.573245E-03
-1.025000E-03,+2.476261556E+00,+2.390934840E+00,+2.474246191E+00,-125.402346E-03
-1.020000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-1.015000E-03,+2.476261556E+00,+2.365809211E+00,+2.222989908E+00,-175.573245E-03
-1.010000E-03,+2.300382158E+00,+2.390934840E+00,+2.222989907E+00,-175.573245E-03
-1.005000E-03,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-1.000000E-03,+2.350633415E+00,+2.466311725E+00,+2.398869306E+00,-125.402346E-03
-995.000E-06,+2.501387185E+00,+2.416060468E+00,+2.222989908E+00,-200.658694E-03
-990.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-25.060549E-03
-985.000E-06,+2.476261556E+00,+2.516562982E+00,+2.398869306E+00,-200.658694E-03
-980.000E-06,+2.476261556E+00,+2.516562981E+00,+2.398869306E+00,-125.402346E-03
-975.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-970.000E-06,+2.476261556E+00,+2.416060468E+00,+2.222989907E+00,-200.658694E-03
-965.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-125.402346E-03
-960.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-955.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-950.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-175.573245E-03
-945.000E-06,+2.551638441E+00,+2.390934840E+00,+2.273241164E+00,-125.402346E-03
-940.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-935.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-175.573245E-03
-930.000E-06,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-200.658694E-03
-925.000E-06,+2.476261556E+00,+2.466311725E+00,+2.323492421E+00,-75.231448E-03
-920.000E-06,+2.400884671E+00,+2.315557955E+00,+2.398869306E+00,+24.900E-06
-915.000E-06,+2.451135928E+00,+2.390934840E+00,+2.222989908E+00,-200.658694E-03
-910.000E-06,+2.476261556E+00,+2.390934840E+00,+2.222989907E+00,-25.060549E-03
-905.000E-06,+2.476261556E+00,+2.591939867E+00,+2.273241164E+00,-200.658694E-03
-900.000E-06,+2.476261556E+00,+2.466311725E+00,+2.323492421E+00,-200.658694E-03
-895.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-25.060550E-03
-890.000E-06,+2.476261556E+00,+2.390934840E+00,+2.373743678E+00,-200.658694E-03
-885.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-880.000E-06,+2.551638441E+00,+2.466311725E+00,+2.398869306E+00,-125.402346E-03
-875.000E-06,+2.501387185E+00,+2.566814238E+00,+2.398869306E+00,-200.658694E-03
-870.000E-06,+2.476261556E+00,+2.416060468E+00,+2.549623076E+00,-25.060549E-03
-865.000E-06,+2.476261556E+00,+2.516562982E+00,+2.398869306E+00,-200.658694E-03
-860.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-855.000E-06,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,-25.060550E-03
-850.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-175.573245E-03
-845.000E-06,+2.476261556E+00,+2.516562982E+00,+2.398869306E+00,-250.829593E-03
-840.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-75.231448E-03
-835.000E-06,+2.476261556E+00,+2.566814238E+00,+2.222989908E+00,-200.658694E-03
-830.000E-06,+2.451135928E+00,+2.390934840E+00,+2.549623076E+00,-25.060549E-03
-825.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-125.402346E-03
-820.000E-06,+2.476261556E+00,+2.390934840E+00,+2.323492421E+00,-200.658694E-03
-815.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-175.573245E-03
-810.000E-06,+2.300382158E+00,+2.591939867E+00,+2.398869306E+00,-25.060549E-03
-805.000E-06,+2.476261556E+00,+2.390934840E+00,+2.323492421E+00,-200.658694E-03
-800.000E-06,+2.476261556E+00,+2.516562981E+00,+2.398869306E+00,-125.402346E-03
-795.000E-06,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,+24.900E-06
-790.000E-06,+2.501387184E+00,+2.591939867E+00,+2.197864279E+00,-200.658694E-03
-785.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,+24.900E-06
-780.000E-06,+2.476261556E+00,+2.466311725E+00,+2.273241164E+00,-125.402346E-03
-775.000E-06,+2.300382158E+00,+2.566814238E+00,+2.222989908E+00,-25.060550E-03
-770.000E-06,+2.476261556E+00,+2.566814238E+00,+2.197864279E+00,-200.658694E-03
-765.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-75.231448E-03
-760.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-755.000E-06,+2.300382158E+00,+2.390934840E+00,+2.423994934E+00,+24.900E-06
-750.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-25.060549E-03
-745.000E-06,+2.400884671E+00,+2.591939867E+00,+2.398869306E+00,-125.402346E-03
-740.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-125.402346E-03
-735.000E-06,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,-200.658694E-03
-730.000E-06,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-175.573245E-03
-725.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-720.000E-06,+2.476261556E+00,+2.466311725E+00,+2.273241164E+00,-200.658694E-03
-715.000E-06,+2.476261556E+00,+2.390934840E+00,+2.222989908E+00,-25.060550E-03
-710.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-705.000E-06,+2.476261556E+00,+2.466311725E+00,+2.273241164E+00,-200.658694E-03
