x-axis,F1
second,Volt
-776.800E-06,+131.385381E-03
-772.200E-06,+72.068265E-03
-767.600E-06,+72.068265E-03
-763.000E-06,+72.068265E-03
-758.400E-06,+72.068265E-03
-753.800E-06,+72.068265E-03
-749.200E-06,+42.539578E-03
-744.600E-06,+72.068265E-03
-740.000E-06,+72.068265E-03
-735.400E-06,+72.068265E-03
-730.800E-06,+104.516827E-03
-726.200E-06,+34.880306E-03
-721.600E-06,+72.068265E-03
-717.000E-06,+55.913585E-03
-712.400E-06,+34.864967E-03
-707.800E-06,+72.068265E-03
-703.200E-06,+55.928924E-03
-698.600E-06,+72.068265E-03
-694.000E-06,+72.068265E-03
-689.400E-06,+72.068265E-03
-684.800E-06,+146.786110E-03
-680.200E-06,+93.264468E-03
-675.600E-06,+32.053616E-03
-671.000E-06,+72.068265E-03
-666.400E-06,+72.068265E-03
-661.800E-06,+32.053616E-03
-657.200E-06,+34.803611E-03
-652.600E-06,+72.068265E-03
-648.000E-06,+72.068265E-03
-643.400E-06,+32.053616E-03
